x_Molar_Fraction,Density_g/cm³,Molar_Volume_cm³/mol,"Longitudinal_Velocity_vL,_m/s","Shear_Velocity_vS,_m/s","Longitudinal_Modulus_L,_GPa","Shear_Modulus_G,_GPa","Young's_Modulus_E,_GPa","Bulk_Modulus_B,_GPa",Poisson's_Ratio_σ,"Hardness_H,_GPa","Softening_Temperature_TS,_K","Debye_Temperature_ѲD,_K"
0.027212236,3.762926751,43.018293,7329.010892,4187.944164,199.5551089,68.3969447,132.3406102,123.1027427,0.271721235,10.71151189,2616.527427,175.4320274
0.018020989,2.844627123,46.69149151,7625.076996,4543.306578,202.51577,68.92438779,132.6002459,122.8639958,0.288711014,10.96261416,2614.139958,175.42964
0.029663782,3.193067205,45.29773118,7530.265557,4330.78484,201.5676556,68.93354905,144.8290087,121.1665567,0.286518338,10.75384158,2597.165567,175.4126656
0.012568357,3.706840869,43.24263652,7792.439136,4525.884261,204.1893914,66.04340001,154.3902541,111.2586281,0.269275543,10.27686184,2498.086281,175.3135863
0.033278856,3.091890511,45.70243796,8310.517818,4754.921352,209.3701782,61.64306467,121.4289882,110.1133734,0.255508568,9.699590827,2486.633734,175.3021337
0.020759736,3.090350636,45.70859746,7364.367942,4227.911576,199.9086794,64.65077757,147.4896361,118.2869581,0.274500975,10.31823865,2568.369581,175.3838696
0.041902364,3.119596062,45.59161575,7639.296644,4506.986263,202.6579664,69.31728826,142.9116722,120.8479908,0.261008294,11.08987949,2593.979908,175.4094799
0.022414478,3.426190251,44.365239,8258.227819,4878.776094,208.8472782,60.26719923,138.0724429,107.3632124,0.260092372,9.434618737,2459.132124,175.2746321
0.028208806,3.253949448,45.05420221,8197.235397,4838.901539,208.237354,58.85118282,127.9533986,108.5160542,0.264587996,9.532487797,2470.660542,175.2861605
0.010464822,3.539467488,43.91213005,7663.139754,4494.922701,202.8963975,58.39516456,114.9853933,104.2743459,0.288492979,9.304702041,2428.243459,175.2437435
0.012897876,3.705961536,43.24615386,8000.331578,4788.803674,206.2683158,64.07543168,131.2501721,114.283447,0.275329007,10.32786204,2528.33447,175.3438345
0.025699742,3.487457381,44.12017048,7324.031357,4286.135316,199.5053136,51.02723988,103.6785876,105.0375244,0.267509772,8.010260358,2435.875244,175.2513752
0.029197553,3.022422053,45.98031179,8015.369186,4676.826536,206.4186919,69.29202809,138.4974935,114.6792165,0.300737473,10.94350225,2532.292165,175.3477922
0.034000822,3.743355083,43.09657967,8303.461649,4794.637693,209.2996165,55.5216869,121.0932027,106.6606022,0.288527182,8.814121663,2452.106022,175.267606
0.021666503,3.081847945,45.74260822,7821.638139,4481.528697,204.4813814,54.10827887,133.7989154,101.4393059,0.275163128,8.589027631,2399.893059,175.2153931
0.037799275,2.968395352,46.19641859,7778.479134,4561.647457,204.0497913,55.44900151,127.247323,110.3528522,0.270541167,9.002930902,2489.028522,175.3045285
0.044404896,2.909067606,46.43372958,7434.105516,4307.667951,200.6060552,62.88237884,151.0183977,108.5333961,0.2955905,10.11397686,2470.833961,175.286334
0.04119404,3.377749903,44.55900039,7928.2134,4643.71919,205.547134,57.84353723,143.9522098,109.0164511,0.254894243,9.316716747,2475.664511,175.2911645
0.011584753,2.932624838,46.33950065,7880.236939,4540.46307,205.0673694,59.57000705,132.5059509,107.1337139,0.285841697,9.379066032,2456.837139,175.2723371
0.029220278,2.957388125,46.2404475,7948.294317,4730.389053,205.7479432,72.52232351,148.1516517,126.3469541,0.245323964,11.39289732,2648.969541,175.4644695
0.014197207,3.117030176,45.6018793,7255.666373,4353.333916,198.8216637,68.2340521,167.6296817,114.4533501,0.244438525,10.7012676,2530.033501,175.3455335
0.019681801,3.09883648,45.67465408,7834.072285,4541.193174,204.6057228,70.33136731,163.1258977,119.6238934,0.302702373,11.2376037,2581.738934,175.3972389
0.049466504,3.418197115,44.39721154,7885.214391,4693.830216,205.1171439,64.31255271,159.1970264,111.1661682,0.27638128,10.15136948,2497.161682,175.3126617
0.015699822,3.628577827,43.55568869,7456.473601,4445.471895,200.829736,69.34877244,158.8516281,122.3432097,0.263852398,11.16051672,2608.932097,175.4244321
0.029955526,3.57373616,43.77505536,7457.361973,4473.538809,200.8386197,67.40992436,159.4303362,115.92436,0.294065861,10.61648411,2544.7436,175.3602436
0.034726229,3.07985961,45.75056156,7532.490647,4370.965754,201.5899065,71.53539759,174.144464,118.4025296,0.306044164,11.17336011,2569.525296,175.3850253
0.038098599,3.062857393,45.81857043,8014.462286,4750.02146,206.4096229,53.06389412,124.9946339,105.3229048,0.246168069,8.635617718,2438.729048,175.254229
0.032385947,3.776133615,42.96546554,7897.754653,4555.932473,205.2425465,51.95919994,116.2632544,105.1313731,0.246391524,8.406807212,2436.813731,175.2523137
0.010390834,2.828153879,46.75738448,8162.80552,4805.801794,207.8930552,55.97588981,122.2039071,105.5998447,0.297851269,8.944970217,2441.498447,175.2569984
0.023058452,3.690923328,43.30630669,7554.005341,4465.514581,201.8050534,71.07560465,170.156874,119.8640987,0.279073032,11.37808385,2584.140987,175.399641
0.030708466,3.017731234,45.99907506,8236.185722,4877.746091,208.6268572,66.05380024,156.0977785,117.3752422,0.29961273,10.64190141,2559.252422,175.3747524
0.01351466,3.75781148,43.03875408,8049.859609,4638.451184,206.7635961,61.38240024,130.1220025,112.8963661,0.287762514,9.887994695,2514.463661,175.3299637
0.024025077,3.158884212,45.43446315,7663.959415,4563.594816,202.9045942,62.16960582,136.7109122,113.7770598,0.273646896,10.0263624,2523.270598,175.3387706
0.011328124,3.255948256,45.04620698,7332.226528,4271.968952,199.5872653,68.11045253,155.3595645,115.868029,0.254164793,10.68702652,2544.18029,175.3596803
0.01314314,3.520049408,43.98980237,7511.203819,4330.142043,201.3770382,70.92541565,135.9655915,125.3384404,0.268561252,11.215942,2638.884404,175.4543844
0.025876931,3.401792361,44.46283056,8285.655386,4857.680339,209.1215539,69.06592141,141.4843869,116.2003639,0.293590141,11.04364331,2547.503639,175.3630036
0.01530863,3.134759936,45.53096025,7570.279148,4511.134749,201.9677915,67.37307463,138.1234697,116.1146574,0.258736806,10.67549635,2546.646574,175.3621466
0.032701634,3.368292607,44.59682957,7591.901393,4547.644875,202.1840139,57.67128857,140.1377096,105.508228,0.288879089,9.229241747,2440.58228,175.2560823
0.037578599,3.543399816,43.89640074,7436.61807,4405.796374,200.6311807,60.46499567,126.9095351,114.7762307,0.259582708,9.77144489,2533.262307,175.3487623
0.042023468,2.861911596,46.62235361,8119.74156,4629.622381,207.4624156,72.06686686,160.4991126,125.3505683,0.273202666,11.30534795,2639.005683,175.4545057
0.01800601,2.831087312,46.74565075,7531.85547,4323.594017,201.5835547,67.82334176,162.7049332,120.9360611,0.249382216,10.75012267,2594.860611,175.4103606
0.016699303,3.27348627,44.97605492,7592.296803,4344.98202,202.187968,65.76564013,135.2020741,110.812741,0.272664903,10.44320633,2493.62741,175.3091274
0.014182714,2.950518252,46.26792699,7685.359052,4403.990578,203.1185905,52.23746062,103.1300284,104.0964656,0.28260026,8.280347241,2426.464656,175.2419647
0.03545721,3.477700849,44.15919661,7706.807087,4481.439335,203.3330709,51.71691139,127.6898757,99.01964834,0.279489037,8.203757088,2375.696483,175.1911965
0.038259029,3.031911932,45.94235227,7682.030853,4456.767069,203.0853085,53.68462726,124.6991762,108.3620698,0.26960739,8.666789007,2469.120698,175.2846207
0.011263446,3.248522596,45.07590962,7784.293148,4463.595811,204.1079315,64.08030168,128.5599684,114.3878158,0.267290802,10.33031383,2529.378158,175.3448782
0.04744849,3.015694228,46.00722309,8128.221404,4848.216328,207.547214,64.13261905,153.3941255,114.7796491,0.261350122,10.22005061,2533.296491,175.3487965
0.012078851,3.36299875,44.618005,8133.502755,4786.264027,207.6000275,73.42729746,174.1898132,121.9921257,0.292327556,11.59168487,2605.421257,175.4209213
0.031651853,2.934892925,46.3304283,8110.293145,4816.65362,207.3679315,67.6897785,162.626362,118.0570847,0.2933062,10.81395587,2566.070847,175.3815708
0.038362421,2.842875784,46.69849686,7338.714859,4264.868321,199.6521486,56.36918626,116.4433808,108.8665581,0.274430736,9.171306179,2474.165581,175.2896656
0.044838765,2.870620322,46.58751871,8111.804532,4723.561214,207.3830453,55.52983658,120.4524231,106.1490381,0.268101391,8.676012428,2446.990381,175.2624904
0.038563477,3.764715857,43.01113657,7359.882638,4265.262748,199.8638264,68.64296262,158.9911215,120.0555915,0.284157647,10.92108891,2586.055915,175.4015559
0.042069123,2.960863356,46.22654657,7364.831796,4294.822271,199.913318,60.08567725,128.2469022,109.810358,0.279137136,9.566393579,2483.60358,175.2991036
0.023578008,3.521393471,43.98442612,8275.799729,4868.746645,209.0229973,67.28066615,130.6579303,119.4446633,0.286037094,10.69497035,2579.946633,175.3954466
0.042593005,2.887246942,46.52101223,8133.627595,4756.460179,207.6012759,64.80601771,128.4370927,118.8016079,0.263278979,10.07928445,2573.516079,175.3890161
0.013204594,2.927078749,46.36168501,7838.152664,4664.778661,204.6465266,53.58059414,120.9993467,99.09110614,0.293666022,8.725437873,2376.411061,175.1919111
0.045792666,3.323787489,44.77485004,8195.129525,4892.526542,208.2162953,53.36092719,113.3973555,99.4338925,0.263954797,8.343533054,2379.838925,175.1953389
0.031903695,3.280222221,44.94911112,8321.72985,4860.643479,209.4822985,61.05822469,116.2077277,112.9143158,0.270379566,9.616562498,2514.643158,175.3301432
0.042691911,3.762064506,43.02174197,7902.597575,4561.319572,205.2909758,59.48727541,140.3966751,108.2643196,0.252342632,9.371207611,2468.143196,175.2836432
0.028092731,3.755387098,43.04845161,7905.0947,4730.059047,205.315947,66.54655149,143.0765661,114.3627359,0.297888267,10.6311764,2529.127359,175.3446274
0.035743108,3.591812556,43.70274978,8061.724393,4772.953273,206.8822439,66.1075753,138.0499091,112.8935081,0.284589246,10.53877101,2514.435081,175.3299351
0.031056106,3.416080812,44.40567675,7483.708179,4409.429391,201.1020818,71.70968461,166.9481419,122.4360474,0.258823085,11.1569493,2609.860474,175.4253605
0.039263581,3.270410714,44.98835714,7411.757084,4390.446304,200.3825708,69.009943,149.9631119,117.485267,0.297658237,10.77679785,2560.35267,175.3758527
0.013265199,3.172616749,45.379533,8067.428016,4616.823296,206.9392802,63.03868739,146.0542507,113.1182956,0.28840196,9.92577351,2516.682956,175.332183
0.012414083,3.757616672,43.03953331,7608.506137,4352.284558,202.3500614,61.71733303,117.751663,116.3029453,0.271857356,9.876615901,2548.529453,175.3640295
0.019884129,3.416879723,44.40248111,7376.282363,4238.364782,200.0278236,64.83986219,123.5622175,117.4225386,0.306360098,10.44705748,2559.725386,175.3752254
0.016381787,3.393281802,44.49687279,7575.275179,4351.416302,202.0177518,53.03975348,118.5937678,105.9992622,0.265244214,8.386151775,2445.492622,175.2609926
0.044871343,3.049582111,45.87167156,7623.703422,4441.722959,202.5020342,72.89829462,181.4677091,119.1402737,0.250271623,11.52535187,2576.902737,175.3924027
0.018768559,2.86623084,46.60507664,8295.017451,4767.330035,209.2151745,64.24347165,132.5609008,112.4932748,0.29020792,10.13265522,2510.432748,175.3259327
0.04903461,3.755736694,43.04705322,7999.232012,4764.628714,206.2573201,72.20852953,166.7826498,118.2708842,0.29169409,11.43994739,2568.208842,175.3837088
0.023475832,3.130597906,45.54760837,7814.298686,4589.672914,204.4079869,72.85288642,145.9501597,127.5380957,0.247714802,11.55932619,2660.880957,175.476381
0.017284717,3.258163133,45.03734747,8299.051903,4822.146322,209.255519,65.70219463,137.1158271,117.5240708,0.295623405,10.41534789,2560.740708,175.3762407
0.04158794,2.933493544,46.33602582,8226.304751,4706.175794,208.5280475,54.50263196,106.1081729,99.69497034,0.292884315,8.640629257,2382.449703,175.1979497
0.036348311,3.648555087,43.47577965,7793.431348,4580.439905,204.1993135,63.92827862,155.2482837,113.6833268,0.302564571,10.28703297,2522.333268,175.3378333
0.029927829,2.847355515,46.68057794,8229.115652,4719.364784,208.5561565,65.8496602,137.3796728,113.4849166,0.251468595,10.551484,2520.349166,175.3358492
0.032214542,3.645650854,43.48739658,7674.243965,4545.428666,203.0074397,68.3751885,139.3677702,118.774777,0.281851002,11.018622,2573.24777,175.3887478
0.038768071,2.958882163,46.23447135,7481.80655,4444.812157,201.0830655,51.33755615,120.0458165,98.12413301,0.25782362,8.163162712,2366.74133,175.1822413
0.01913819,3.697698472,43.27920611,7484.304938,4388.192341,201.1080494,60.59278747,122.3770772,106.1613424,0.269164843,9.4374647,2447.113424,175.2626134
0.049853357,3.542474911,43.90010036,7959.784591,4572.801413,205.8628459,72.36176374,147.9194004,120.5935391,0.260700722,11.49312728,2591.435391,175.4069354
0.048991726,2.98302356,46.13790576,7781.334524,4619.045941,204.0783452,73.27288063,143.77383,121.2279517,0.272305755,11.68612161,2597.779517,175.4132795
0.036013027,3.380159813,44.54936075,7956.060902,4608.427614,205.825609,55.78946246,138.2308424,107.9590983,0.251111209,9.057707942,2465.090983,175.280591
0.017981698,3.129529751,45.551881,7986.08027,4605.40953,206.1258027,71.27127146,146.0050901,121.01676,0.263121477,11.06895658,2595.6676,175.4111676
0.03720913,2.996450768,46.08419693,7251.504723,4235.725004,198.7800472,52.8928981,132.094617,100.8061761,0.24846788,8.589201743,2393.561761,175.2090618
0.012887936,3.670590377,43.38763849,7286.605617,4355.05398,199.1310562,68.20819894,136.8044796,118.9125041,0.274985415,10.8002643,2574.625041,175.390125
0.0112261,3.219487539,45.19204984,7816.31444,4525.030126,204.4281444,57.34220694,109.6607268,103.0553808,0.262691042,9.071805125,2416.053808,175.2315538
0.020307316,3.214558277,45.21176689,7438.218963,4441.861544,200.6471896,71.34186981,173.8898269,122.9653959,0.281189439,11.16444705,2615.153959,175.430654
0.028504918,2.988187808,46.11724877,7926.825122,4531.049331,205.5332512,67.10756073,150.8584912,113.5804544,0.272756109,10.74988966,2521.304544,175.3368045
0.0447309,3.199235019,45.27305992,7837.903958,4487.244779,204.6440396,60.14532652,126.9575219,107.9423202,0.259362745,9.498623304,2464.923202,175.2804232
0.039086763,3.682900678,43.33839729,7875.060989,4653.821084,205.0156099,57.59033352,127.1596751,105.4115624,0.250485234,9.201874085,2439.615624,175.2551156
0.039708261,3.179497423,45.35201031,7561.527369,4353.305749,201.8802737,55.69394823,114.5310498,105.3524674,0.291458951,8.872966414,2439.024674,175.2545247
0.027019733,3.762087527,43.02164989,7934.914808,4598.272185,205.6141481,66.8013958,152.3643183,121.3329695,0.283887351,10.4823997,2598.829695,175.4143297
0.0238374,3.75684581,43.04261676,8144.799501,4675.857633,207.712995,72.39566628,164.3295571,120.6422588,0.24607459,11.55290779,2591.922588,175.4074226
0.024841551,2.963449673,46.21620131,8331.365456,4831.920763,209.5786546,69.79883309,135.9761798,117.6120518,0.30633003,10.95755154,2561.620518,175.3771205
0.049505983,2.995538141,46.08784744,8154.706402,4716.794716,207.812064,71.03578879,173.7828672,117.7238086,0.284476887,11.34350909,2562.738086,175.3782381
0.011604368,3.67404733,43.37381068,7843.783877,4644.227009,204.7028388,68.77037199,149.6660062,117.690061,0.25705239,10.84387368,2562.40061,175.3779006
0.04468126,3.20883331,45.23466676,7440.868529,4398.004974,200.6736853,71.7822301,144.7913965,118.6026412,0.296951303,11.15545412,2571.526412,175.3870264
0.033147016,2.824330242,46.77267903,7980.956151,4777.781964,206.0745615,68.69671536,143.1935161,115.0744087,0.299572345,10.97569639,2536.244087,175.3517441
0.027544617,3.091133102,45.70546759,8264.501444,4890.375345,208.9100144,57.05857632,138.0665231,110.6321624,0.28014218,9.237952232,2491.821624,175.3073216
0.039010306,3.411652703,44.42338919,7461.2727,4408.452181,200.877727,67.7110268,144.2184678,113.2374141,0.299791048,10.56499595,2517.874141,175.3333741
0.029466758,3.611273306,43.62490677,7510.110353,4437.169336,201.3661035,57.47544963,128.5827369,109.5837008,0.245837821,9.176470822,2481.337008,175.296837
0.04493693,2.952054731,46.26178108,7391.707755,4409.072542,200.1820775,71.97306077,177.673694,118.9987698,0.303545503,11.2014816,2575.487698,175.3909877
0.046028075,2.929435951,46.3522562,8042.129843,4655.485239,206.6862984,60.23541226,138.0011283,105.3525625,0.247603828,9.698941519,2439.025625,175.2545256
0.026868837,3.732871727,43.13851309,7676.741616,4444.854609,203.0324162,57.29723265,132.0947617,110.2486822,0.284470574,9.310142456,2487.986822,175.3034868
0.021073112,3.563636884,43.81545246,7296.185264,4321.066598,199.2268526,55.04912043,112.8034263,107.0719756,0.265791362,8.767092438,2456.219756,175.2717198
0.033694013,3.403881805,44.45447278,8195.107156,4727.438972,208.2160716,67.13648462,154.4795144,115.4794737,0.246476678,10.55404904,2540.294737,175.3557947
0.046494534,3.581494922,43.74402031,7843.975497,4685.68191,204.704755,53.63557712,114.580699,99.42890246,0.302545163,8.689926962,2379.789025,175.195289
0.018426488,3.244565818,45.09173673,7593.222053,4449.958062,202.1972205,71.75809248,175.5651782,120.3648081,0.252527533,11.34801818,2589.148081,175.4046481
0.034918663,3.57087119,43.78651524,7607.48596,4404.762882,202.3398596,57.13559537,112.9983987,103.9488712,0.297785884,9.069701879,2424.988712,175.2404887
0.035262409,3.188084961,45.31766015,7548.021025,4478.112542,201.7452103,56.99182499,118.0519664,111.3168605,0.264811736,8.959096109,2498.668605,175.3141686
0.039324521,3.061653627,45.82338549,7730.879907,4479.036945,203.5737991,51.92501328,100.7137785,102.2212443,0.290693332,8.334870706,2407.712443,175.2232124
0.015262707,3.541723287,43.90310685,7599.804037,4551.510094,202.2630404,56.03938772,119.2822078,110.6778241,0.26001591,8.963971294,2492.278241,175.3077782
0.038632999,3.235475569,45.12809772,7833.212175,4695.929831,204.5971217,60.57869716,120.4924583,109.0918384,0.280756338,9.524933328,2476.418384,175.2919184
0.046361301,3.791563333,42.90374667,8082.851543,4768.913831,207.0935154,60.19311839,144.8900278,110.7577466,0.29437189,9.445043793,2493.077466,175.3085775
0.017187324,3.16599033,45.40603868,7973.226302,4571.919854,205.997263,57.68586498,141.6202938,104.5870993,0.279669329,9.150174838,2431.370993,175.246871
0.019501733,3.732510146,43.13995941,7552.675443,4364.662933,201.7917544,51.35233337,118.1953747,104.4366243,0.263312812,8.18068542,2429.866243,175.2453662
0.048855804,3.743632923,43.09546831,7811.957677,4573.608341,204.3845768,57.85390585,113.5094072,103.264909,0.258706451,9.051965374,2418.14909,175.2336491
0.017239078,3.059434418,45.83226233,8156.567621,4857.590205,207.8306762,69.75138403,146.8251657,121.7075383,0.255012753,10.94140562,2602.575383,175.4180754
0.044175404,3.61023897,43.62904412,7302.28384,4202.804599,199.2878384,59.44101587,147.3361569,108.3576168,0.296845189,9.308912521,2469.076168,175.2845762
0.029691114,3.24874376,45.07502496,7313.451585,4191.573893,199.3995159,56.22772995,111.431032,107.0118877,0.282489385,9.110998119,2455.618877,175.2711189
0.019889243,3.72834948,43.15660208,7842.313414,4487.640919,204.6881341,58.03464019,129.643213,108.9572315,0.276046709,9.058141384,2475.072315,175.2905723
0.044829996,3.26562303,45.00750788,7934.108713,4643.112039,205.6060871,63.94105325,135.0280106,116.0490044,0.259723583,10.28858863,2545.990044,175.36149
0.02781221,3.55686068,43.84255728,7460.770785,4450.655882,200.8727078,56.89763532,142.2155011,103.9402574,0.271326455,9.064636028,2424.902574,175.2404026
0.030592694,3.282297735,44.94080906,8051.535114,4599.606723,206.7803511,66.04310183,136.7906809,116.356961,0.283063957,10.52660576,2549.06961,175.3645696
0.024369335,3.045522748,45.88790901,7942.019679,4577.539071,205.6851968,73.8080753,142.3509304,123.0773347,0.248528544,11.82438839,2616.273347,175.4317733
0.033718034,3.017356628,46.00057349,8248.604233,4873.256496,208.7510423,53.13327834,123.3387938,100.9550894,0.266725041,8.420505154,2395.050894,175.2105509
0.016540955,3.241176882,45.10529247,7413.781615,4409.538655,200.4028162,53.82038935,112.8098825,103.7776676,0.25908873,8.66110725,2423.276676,175.2387767
0.025643261,3.56793971,43.79824116,8058.345899,4788.446303,206.848459,55.78740792,128.0069333,110.3075584,0.284730439,8.951356893,2488.575584,175.3040756
0.048776493,3.41902077,44.39391692,7319.367808,4344.425707,199.4586781,59.67359553,117.1268077,114.162445,0.282194948,9.675891942,2527.12445,175.3426245
0.020325337,3.501742997,44.06302801,7852.40911,4506.450427,204.7890911,52.13030382,115.4080434,99.91847702,0.262863176,8.138466062,2384.68477,175.2001848
0.036269467,3.099503087,45.67198765,7837.582351,4560.823408,204.6408235,61.90945086,131.5661841,115.7515225,0.246622735,9.80670532,2543.015225,175.3585152
0.023007603,3.296620992,44.88351603,7656.625729,4590.471305,202.8312573,71.43346175,158.729458,125.2010098,0.255517203,11.48558536,2637.510098,175.4530101
0.040938925,2.863951312,46.61419475,8161.486889,4894.171315,207.8798689,52.23440076,125.993733,99.73024724,0.254083911,8.267211835,2382.802472,175.1983025
0.015234946,3.629357092,43.55257163,7231.636993,4252.729172,198.5813699,57.6170491,143.1004902,108.6065566,0.279808843,9.350426996,2471.565566,175.2870656
0.048792842,3.799993241,42.87002704,7802.482544,4613.4364,204.2898254,68.17117051,160.3303641,121.8705281,0.254665362,10.91455998,2604.205281,175.4197053
0.028151582,3.222810272,45.17875891,7467.123834,4469.361202,200.9362383,53.6488494,126.6174536,103.7987974,0.274387064,8.489398441,2423.487974,175.238988
0.019442019,2.830854017,46.74658393,8049.629922,4696.941639,206.7612992,53.45430682,118.5275302,102.1520015,0.282715317,8.335381853,2407.020015,175.22252
0.01293987,2.988094713,46.11762115,7274.462721,4176.312736,199.0096272,63.56081697,124.4800443,115.0686713,0.299412632,9.990725014,2536.186713,175.3516867
0.016790316,3.466001609,44.20599356,8147.081573,4807.335929,207.7358157,52.16134156,119.9833815,98.88559219,0.259436736,8.174310149,2374.355922,175.1898559
0.030790958,3.425958525,44.3661659,8154.316667,4882.829847,207.8081667,70.27963181,139.7628494,116.8969456,0.255712515,11.08363426,2554.469456,175.3699695
0.023480127,3.599986072,43.67005571,8148.532816,4815.099907,207.7503282,53.465337,109.464751,106.7917983,0.254914991,8.701245407,2453.417983,175.268918
0.043155335,3.071345171,45.78461932,7395.647589,4393.751524,200.2214759,61.60393718,143.2014019,107.0226863,0.266707046,9.782575754,2455.726863,175.2712269
0.027235501,3.575995596,43.76601761,7924.470894,4617.450227,205.5097089,68.10880457,156.2549168,121.1451044,0.284898417,10.75728089,2596.951044,175.412451
0.019948571,3.501104181,44.06558327,7242.700356,4149.298815,198.6920036,54.9624222,114.7942712,102.8673638,0.286327333,8.64206026,2414.173638,175.2296736
0.034685799,3.139586353,45.51165459,8165.2402,4695.555798,207.917402,54.34740866,128.4352386,104.1786336,0.2572906,8.70971429,2427.286336,175.2427863
0.038271089,3.360033267,44.62986693,8026.916647,4811.973141,206.5341665,55.6234728,137.0334019,106.0586234,0.252267707,8.83960686,2446.086234,175.2615862
0.016681676,2.96580107,46.20679572,7814.627834,4569.959422,204.4112783,70.32058535,156.6148976,122.9912781,0.27226671,11.22763807,2615.412781,175.4309128
0.016704769,3.268038858,44.99784457,8035.345539,4583.044645,206.6184554,67.69560956,156.147505,121.5341894,0.252895051,10.72115795,2600.841894,175.4163419
0.011466857,3.692385366,43.30045854,7331.188478,4388.89676,199.5768848,54.24315826,111.9073105,107.2853995,0.295214007,8.799731721,2458.353995,175.273854
0.039456081,3.236979466,45.12208214,7811.863409,4569.419804,204.3836341,67.19587933,166.8127105,117.9193171,0.249284531,10.75103332,2564.693171,175.3801932
0.036552181,3.651171039,43.46531584,7549.155693,4492.412355,201.7565569,66.16565908,136.5806718,114.6457958,0.291381879,10.33735829,2531.957958,175.347458
0.028985235,3.404350832,44.45259667,8303.19796,4869.441533,209.2969796,75.29453835,183.1498545,125.5601166,0.246686819,11.73817576,2641.101166,175.4566012
0.043766818,3.009957946,46.03016822,8175.372436,4684.90591,208.0187244,60.96428939,149.7722785,106.2645062,0.294839999,9.488861837,2448.145062,175.2636451
0.042226806,3.395295182,44.48881927,8038.316213,4730.28453,206.6481621,71.32128289,166.3053382,118.771084,0.283510556,11.22010906,2573.21084,175.3887108
0.033414175,3.320923496,44.78630602,8260.178508,4955.462879,208.8667851,62.47387161,149.1221613,111.1354253,0.264309506,9.733212355,2496.854253,175.3123543
0.044730851,3.214654922,45.21138031,7610.651485,4346.002661,202.3715149,70.57779932,153.4865342,118.7753446,0.269547665,11.13810361,2573.253446,175.3887534
0.018233648,2.938434135,46.31626346,8223.803784,4895.250666,208.5030378,54.22664752,132.9489941,100.1781169,0.286437886,8.539102726,2387.281169,175.2027812
0.014476785,3.232541577,45.13983369,7586.741151,4378.038412,202.1324115,54.431103,127.6729282,99.93864381,0.255694573,8.673311153,2384.886438,175.2003864
0.020789984,2.892034752,46.50186099,8037.78613,4676.512468,206.6428613,70.9807855,148.7790195,120.1879333,0.300090202,11.08344181,2587.379333,175.4028793
0.012283474,2.917781361,46.39887456,8041.792596,4673.739358,206.682926,70.2976242,135.0394233,116.0456217,0.274421889,11.13469518,2545.956217,175.3614562
0.031246781,3.231757368,45.14297053,7247.107808,4326.261856,198.7360781,56.36109805,125.3735682,104.2231786,0.291888788,9.157511566,2427.731786,175.2432318
0.047464228,3.122327667,45.58068933,7626.384768,4462.461491,202.5288477,63.92778824,153.7073472,113.6760448,0.27592185,10.18993722,2522.260448,175.3377604
0.011573742,3.736288883,43.12484447,7248.306139,4228.772183,198.7480614,58.05370641,140.2810268,105.1533191,0.272493591,9.257095272,2437.033191,175.2525332
0.014884397,3.191948747,45.30220501,8330.281736,4952.691978,209.5678174,52.62979462,126.367886,98.42514388,0.27358578,8.512109891,2369.751439,175.1852514
0.028087961,3.570279541,43.78888184,7362.035156,4207.16172,199.8853516,50.54529947,102.5487242,99.86663217,0.266876857,7.878426776,2384.166322,175.1996663
0.047355001,3.344945051,44.6902198,7827.528818,4481.993605,204.5402882,52.35580943,112.8628471,101.8405744,0.290163514,8.267725155,2403.905744,175.2194057
0.022646244,3.517044812,44.00182075,8101.708589,4623.2454,207.2820859,65.36597816,148.269355,119.5221211,0.297307604,10.55109549,2580.721211,175.3962212
0.030289392,3.077514823,45.75994071,7449.538429,4399.991557,200.7603843,56.35646149,129.6499499,102.6348379,0.29782699,9.083272472,2411.848379,175.2273484
0.011662914,3.752485923,43.06005631,7763.607788,4547.676765,203.9010779,54.20390292,113.8688519,105.3538567,0.25163218,8.475168877,2439.038567,175.2545386
0.015933728,3.344787612,44.69084955,7899.04141,4710.045655,205.2554141,72.56280162,168.0253636,120.7598273,0.291966178,11.39409194,2593.098273,175.4085983
0.049465205,3.643010831,43.49795668,7404.098602,4331.071806,200.305986,52.74959058,118.9259672,98.98556888,0.256597141,8.391267308,2375.355689,175.1908557
0.048604748,3.181395237,45.34441905,8088.427327,4664.228721,207.1492733,67.14494882,150.4090729,116.0764199,0.244767236,10.80382571,2546.264199,175.3617642
0.010197599,2.919209236,46.39316306,7558.075657,4490.664067,201.8457566,70.31450739,161.5697224,119.5938832,0.261353919,11.15209135,2581.438832,175.3969388
0.048072471,3.486974531,44.12210188,7460.339239,4318.26604,200.8683924,53.8370003,121.7804122,102.4726454,0.262450722,8.413505678,2410.226454,175.2257265
0.035564798,2.827682052,46.75927179,7844.658156,4691.660143,204.7115816,56.0132372,112.0334638,108.6705646,0.29501671,8.921050412,2472.205646,175.2877056
0.044716732,3.290540047,44.90783981,7680.894092,4435.814013,203.0739409,63.58640855,154.1747725,116.9784732,0.290770968,9.998279246,2555.284732,175.3707847
0.028189594,3.010873884,46.02650447,8245.280455,4741.296974,208.7178045,63.85290343,130.5371629,110.340221,0.249335128,10.05900417,2488.90221,175.3044022
0.030623841,3.441101749,44.305593,8200.765388,4795.805301,208.2726539,64.00489738,150.1998619,110.6839481,0.264535562,9.992614999,2492.339481,175.3078395
